Date,Tweet_id,Username,Tweet,no_of_replies,no_of_retweets,no_oflikes
2021-12-19 16:00:00+00:00,1.4726E+18,then_history,"Turning Back the Clock to: 1983. The original FIFA World Cup trophy, the Jules Rimet Trophy, is stolen from the headquarters of the Brazilian Football Confederation in Rio de Janeiro. #History https://t.co/veGvwYAzS9",0,0,1
2021-12-19 15:37:54+00:00,1.47259E+18,Roellchen2011,"#History #Today 19.12.1983 – 
The original FIFA World Cup trophy, the Jules Rimet Trophy, is stolen from the headquarters of the Brazilian Football Confederation in Rio de Janeiro, Brazil.",0,0,0
2021-12-19 15:19:32+00:00,1.47259E+18,Ramshassann,"Fully buzzed up my students for sports day today with this music: Wavin’ flag, Ole Ola, La copa de la vida, Waka Waka, Magic in the air, C’est la vie. Got a team of 22 ready for the next FIFA World Cup. @FIFAWorldCup sign them up!",0,0,4
2021-12-19 15:16:01+00:00,1.47259E+18,champion_genera,@IanDoyleSport There 0 officials from the EPL in the 2018 FIFA World Cup and they rarely ref major finals nowadays. EPL officiating is at the gutter.,1,0,6
2021-12-19 15:12:04+00:00,1.47259E+18,playzradio,Waka Waka (This Time For Africa) (The Official 2010 FIFA World Cup (TM) Song) Freshlyground - Shakira Freshlyground - Shakira - Waka Waka (This Time For Africa) (The Official 2010 FIFA World Cup (TM) Song) # LATINO / ELECTRO https://t.co/8g9azW7zOw,0,0,0
2021-12-19 15:00:01+00:00,1.47258E+18,sportstriviabot,"Who was the top scorer of the 2014 FIFA World Cup?

Answer: James Rodríguez",0,0,0
2021-12-19 14:49:31+00:00,1.47258E+18,SimplyTEEWHY,"@damascots2014 @omaakatugba They planned to do that last year but COVID happened hence the rescheduling to the former time. It's not like they didn't make effort.

The FIFA World club Cup is to be held in February which is not FIFA break. The Arab Cup just held and not FIFA break.

This is about the clubs.",2,1,5
2021-12-19 14:49:28+00:00,1.47258E+18,aldouff,"They were looking down on us because of the 2022 FIFA World Cup qualifiers records and the memories of the 2010 AFF Cup.

They forgot that Vietnam was frustrated by timnas last week.

And then, boommm... eat this 💩",0,0,0
2021-12-19 14:44:12+00:00,1.47258E+18,Shakawa60304896,"Congrats to Algeria🇩🇿 for winning the FIFA Arab Cup. Hard luck Tunisia 🇹🇳 Congrats. 
 See you back in November 2022 for the FIFA World Cup 🇶🇦 https://t.co/2f3CiMFyDE",0,0,0
2021-12-19 14:40:24+00:00,1.47258E+18,QatarCalendar,"For the past couple of weeks, global and local fans got a taste of what's to come during the FIFA World Cup 2022 in Qatar's state-of-the-art stadiums.

Make sure to join us for more on the World Cup, and see you in 2022! ⚽️",0,0,2
2021-12-19 14:26:41+00:00,1.47257E+18,joker_3000AD,The winner of the Losers' Cup is considered the winner of the FIFA World Cup.,0,1,4
2021-12-19 14:00:33+00:00,1.47257E+18,StigmabaseN,"Fighting Stigma : Taoiseach Micheál Martin opens up about 'terrible trauma' after the death of two of his children: Dublin , Ireland - 7 September 2021; An Taoiseach Micheál Martin TD before the FIFA World Cup 2022 qualifying group A match between… https://t.co/5jK8rgspaL",0,0,0
2021-12-19 14:00:01+00:00,1.47257E+18,sportstriviabot,"Which country will host the 2022 FIFA World Cup?

Answer: Qatar",0,0,0
2021-12-19 14:00:01+00:00,1.47257E+18,SteeleTV_,"OTD: December 19, 1983 
The original FIFA World Cup Trophy is stolen from the Headquarters! Obviously it happened in Rio de Janeiro 
#FHSSportsLit https://t.co/W8y0Lrz4eE",0,0,0
2021-12-19 13:47:04+00:00,1.47256E+18,Ani_Sankhe,"José Mourinho is winning a FIFA world cup before he resigns from football. Mark this tweet!!!
#JoseMourinho 
#Mourinho 
#ASRoma 
#Abraham 
#Jose 
#ThankyouJose https://t.co/WGagyiLld8",1,0,2
2021-12-19 13:21:33+00:00,1.47256E+18,whugreg,"CANCEL THE 2022 FIFA WORLD CUP NOW!! IT'S LUDICROUS TO GO AHEAD WITH THE TRAVEL RESTRICTIONS, GAMES BEING POSTPONED IN LEAGUE FOOTBALL AND IT BEING HELD IN THE WINTER WHEN COVID WILL BE INFECTING MORE. https://t.co/ci5M3dMlOC",2,0,2
2021-12-19 13:10:11+00:00,1.47255E+18,DAJE_WOLF,José Mourinho is winning a FIFA world cup before he resigns from football. Mark this tweet!!! https://t.co/68u04e6P34,9,44,584
2021-12-19 13:07:00+00:00,1.47255E+18,tse_tsefly,"This excellent questions and answers document addresses key questions regarding the failure by #Qatar and FIFA, football’s world governing body, to protect migrant workers in the lead-up to FIFA World Cup Qatar 2022. @FIFAcom https://t.co/9CEtczcUz4",0,0,0
2021-12-19 13:05:02+00:00,1.47255E+18,sportstriviabot,"Which country will host the 2022 FIFA World Cup?

A: Qatar
B: Switzerland
C: USA
D: Japan",0,0,0
2021-12-19 13:04:28+00:00,1.47255E+18,edem_DemsLfc,@CFC_Hafeez Will you like to be compromised by same FA where you’ll be torn between Fifa world club cup and league matches when you’ll be forced to play kids in one and others in the other competition? It happened to Liverpool before,0,0,0
2021-12-19 13:00:58+00:00,1.47255E+18,amagiadoscromos,"FIFA World Cup Russia 2018, Asia Qualification Zone https://t.co/kFY3cBVQcY https://t.co/7WgNHTv248",0,0,1
2021-12-19 13:00:42+00:00,1.47255E+18,amagiadoscromos,"FIFA World Cup Russia 2018, Africa Qualification Zone https://t.co/9jf1rNhKND https://t.co/C4fsDUD5gG",0,0,1
2021-12-19 12:48:57+00:00,1.47255E+18,UberFactsEbooks,Walt Disney has won the 2014 FIFA World Cup was held in Uruguay back in 1963.,0,0,0
2021-12-19 12:44:44+00:00,1.47255E+18,AhenfoAlex,FIFA World Cup clock #FifaworldCupiscomingon https://t.co/wHsfue1dcL,0,0,0
2021-12-19 12:42:19+00:00,1.47255E+18,CurryKingWurst,"@DavidJones2008 @WholesomeMeme @Sinclair_Ceasar Damn, everything you're trying to sell is stolen. I mean I'm pretty sure you're not the actual copyright holder of every FIFA World Cup logo, and I don't even need to mention all of Van Gogh's work. You're just a little scammer and what you're doing is definitely illegal.",1,0,1
2021-12-19 12:38:54+00:00,1.47255E+18,i_AngelinaJolie,39. OST FIFA World Cup Anthem South Africa 2010,0,0,0
2021-12-19 12:09:56+00:00,1.47254E+18,toyeisa,"@ShehuSani Even Fifa world cup excluded England Referees too

If they are good enough, AFCON will include them",6,0,14
2021-12-19 11:48:59+00:00,1.47253E+18,tgloban,"Today I visited the Olympiastadion in Berlin. An impressive piece of architecture, with big historical significance. Also the place where Croatia 🇭🇷 played defending world champions Brazil 🇧🇷 in their 2006 FIFA World Cup opener. https://t.co/EfOSu9Z5g9",2,1,70
2021-12-19 11:18:14+00:00,1.47253E+18,CSV2050,"After Aloisio leaves today, all 3 Brazilian-Chinese internationals for the FIFA World Cup qualifiers have departed China. All of them promised that they will continue to represent China NT as long as they are called into the squad. https://t.co/FbBDmxqck0",0,0,1
2021-12-19 11:08:16+00:00,1.47252E+18,thepainterflynn,"Today in 1983  the original FIFA World Cup trophy, the Jules Rimet Trophy, is stolen from the headquarters of the Brazilian Football Confederation in Rio de Janeiro, Brazil. https://t.co/WRp3CldSeP",0,0,0
2021-12-19 11:08:01+00:00,1.47252E+18,AxiaPR,Q&amp;A: Migrant Worker Abuses in Qatar and FIFA World Cup 2022 #PR #PRStrategy https://t.co/P6aZYdZPsJ,0,0,0
2021-12-19 10:56:47+00:00,1.47252E+18,eifelkaranja,"Raphael Varane to captain the defending world champions France National Team in the FIFA World Cup 2022. ""Paul Pogba, Kylian Mbappe, Karim Benzema and other first team players also wanted Varane to be the captain, he's an excellent leader on &amp; off the pitch"". 
- Didier Deschamps",2,4,86
2021-12-19 10:19:37+00:00,1.47251E+18,mamboward,"1983:
 The original FIFA World Cup trophy, the Jules Rimet Trophy, is stolen from the headquarters of the Brazilian Football Confederation in Rio de Janeiro.",0,0,0
2021-12-19 10:00:00+00:00,1.47251E+18,wikionthisday,"1983 - The original FIFA World Cup trophy, the Jules Rimet Trophy, is stolen from the headquarters of the Brazilian Football Confederation in Rio de Janeiro, Brazil.",0,0,0
2021-12-19 09:57:02+00:00,1.47251E+18,bojanmustur,"Imagine Qatar before the FIFA World Cup Qatar 2022
Katara Dhow Festival 2021
Doha, State of Qatar
.
https://t.co/VsHozzcqzX
https://t.co/NA3hSVgLR8
https://t.co/bbLODD1DPr
© 2021 Bojan Mustur https://t.co/Y9Xx62Kxf8",0,0,0
2021-12-19 09:51:55+00:00,1.4725E+18,bojanmustur,"Imagine Qatar before the FIFA World Cup Qatar 2022
Qatar National Day 2021
Katara Cultural Village
Doha, 18.12.2021
State of Qatar
.
https://t.co/VsHozzcqzX
https://t.co/NA3hSVgLR8
https://t.co/bbLODD1DPr
© 2021 Bojan Mustur https://t.co/fONpIB5OBZ",0,0,0
2021-12-19 09:30:00+00:00,1.4725E+18,0penbo0k,"On December 19 1983, The original FIFA World Cup trophy, the Jules Rimet Trophy, is stolen from the headquarters of the Brazilian Football Confederation in Rio de Janeiro, Brazil.",0,0,0
2021-12-19 09:15:04+00:00,1.4725E+18,playzradio,Waka Waka (This Time For Africa) (The Official 2010 FIFA World Cup (TM) Song) Freshlyground - Shakira Freshlyground - Shakira - Waka Waka (This Time For Africa) (The Official 2010 FIFA World Cup (TM) Song) # LATINO / ELECTRO https://t.co/D7JZazab2Y,0,0,0
2021-12-19 08:42:21+00:00,1.47249E+18,DailySabah,"African champion Algeria sees off neighbor Tunisia in extra time to lift Arab Cup, held as dress rehearsal for next year's FIFA World Cup in Qatar
https://t.co/t3N1Dx7Ife",0,2,4
2021-12-19 08:39:17+00:00,1.47249E+18,JamilMondiya,#hashtag4 FIFA World Cup Moments: Top 12 events https://t.co/6zVaOJX8WH https://t.co/OAhYW4nxFV,0,0,0
2021-12-19 07:52:28+00:00,1.47247E+18,Drunknart,"@_jamesamoo @temmy_king Was your best player last year, His performance in the cup final? Plus he even got nominations to FIFA world XI, so these opinions don't matter much",1,0,0
2021-12-19 07:16:13+00:00,1.47247E+18,grzewap,"1983 – The original FIFA World Cup trophy, the Jules Rimet Trophy, is stolen from the headquarters of the Brazilian Football Confederation in Rio de Janeiro, Brazil.",0,0,0
2021-12-19 07:09:13+00:00,1.47246E+18,Iamkhangelani,@YouTube I'm currently watching TOP 10 GOALS | 2014 FIFA WORLD CUP BRAZIL. Who else is watching the same as me?,0,0,1
2021-12-19 06:57:13+00:00,1.47246E+18,moiramtsports,"You both make us extremely proud, I am honoured  to have worked with both of you during the 2010 FIFA World Cup in South Africa 🇿🇦, Upwards  Onwards my African brothers. Much Love and Respect",1,0,22
2021-12-19 06:47:03+00:00,1.47246E+18,cakemanners,"December 19th is the day in 1983 that the original FIFA World Cup trophy, the Jules Rimet Trophy, is stolen from the headquarters of the Brazilian Football Confederation in Rio de Janeiro.",0,0,0
2021-12-19 06:44:54+00:00,1.47246E+18,GrowingFoxes,"19 December 1966: The Jules Rimet Trophy is stolen from a display cabinet in London. England was hosting the FIFA World Cup that year. The thieves sent a ransom demand for £15,000. The trophy was found by a dog called Pickles in time for the tournament. #scenarios #livelearning https://t.co/7piPKrCIUF",0,0,0
2021-12-19 06:36:12+00:00,1.47246E+18,PeninsulaQatar,"The national carrier of Qatar operated a Boeing 777 aircraft with FIFA World Cup Qatar 2022 livery, flying above the Doha Corniche as a special service, yesterday.
#Qatar #QatarAirways #QND2021 
https://t.co/wHKumojMEw",1,0,3
2021-12-19 06:18:35+00:00,1.47245E+18,Seenukara1,The departure ceremony of Yutong electric vehicles to Qatar was held in Zhengzhou on Friday. A total of 741 electric vehicles will be transported by sea to Qatar for the Qatar FIFA World Cup 2022. https://t.co/hLSgr3nsze,0,3,7
2021-12-19 06:02:06+00:00,1.47245E+18,ADHashemi,"#OnThisDay in 1983 - The original FIFA World Cup trophy, the Jules Rimet Trophy, is stolen from the headquarters of the Brazilian Football Confederation in Rio de Janeiro, Brazil. https://t.co/n7yVfr5FKV https://t.co/k5zBPbRSW5",0,0,0
2021-12-19 05:54:01+00:00,1.47245E+18,Pitsere,The USA will win the FIFA World Cup in Qatar 2022. Save this tweet.,1,0,0
2021-12-19 05:00:01+00:00,1.47243E+18,MarhabaQatar,"Algeria 🇩🇿 beats Tunisia 🇹🇳, 2-0, and claims FIFA Arab Cup 2021™️ Championship!

📷: FIFA World Cup

#FIFAArabCup #ArabCup #ArabCup2021 #QND2021 https://t.co/4gLzZ8IUQR",0,0,1
2021-12-19 04:46:14+00:00,1.47243E+18,NarayanIndia1,"Ronaldo won 1994 World Cup in the United States without playing a single minute. After the World Cup, Cruzeiro sold Ronaldo to PSV Eindhoven.
At the 2002 World Cup, he scored 8 goals in 7 games as Brazil won again.
Ronaldo was voted FIFA World Player of the Year 3 times. https://t.co/41eptUgAcf",0,0,1
2021-12-19 04:44:21+00:00,1.47243E+18,exxonmobil_qa,"What an exciting and outstanding #FIFArabCup it was! Congratulations Algeria 🇩🇿 and to Qatar 🇶🇦 for placing third! We can’t wait for the FIFA World Cup 2022!

#FIFArabCup #ArabCup2021 #FIFA #SeeYouIn2022 #Qatar2022 https://t.co/ZqQUjTi6Qs",1,0,6
2021-12-19 03:33:44+00:00,1.47241E+18,VishalJolapara,Fabulous drone shots of the Qatari F-15QA in the FIFA World Cup 2022 livery!,0,0,8
2021-12-19 03:28:57+00:00,1.47241E+18,FOXSoccer,"""It's been a great year, I can't thank the players enough for everything they've given us, but now it's time to really get it done in 2022""

Gregg Berhalter praises the @USMNT's accomplishments in 2021, as they look to qualify and compete in the 2022 Fifa World Cup 🇺🇸 https://t.co/Pd3Pnl7jZm",2,9,53
2021-12-19 03:10:05+00:00,1.4724E+18,playzradio,Waka Waka (This Time For Africa) (The Official 2010 FIFA World Cup (TM) Song) Freshlyground - Shakira Freshlyground - Shakira - Waka Waka (This Time For Africa) (The Official 2010 FIFA World Cup (TM) Song) # LATINO / ELECTRO https://t.co/ecP2iIM5fd,0,0,0
2021-12-19 02:32:19+00:00,1.47239E+18,ahmadafridiPTI,Congrats to Algeria🇩🇿 for winning the FIFA Arab Cup. Hard luck Tunisia 🇹🇳. See you back in November 2022 for the FIFA World Cup 🇶🇦 https://t.co/JW0fzXYP2t,0,0,0
2021-12-19 02:08:11+00:00,1.47239E+18,randalljudt,"1 year from today, December 18, 2022, FIFA World Cup will end in Qatar with the Final. This will conclude an event that has cost an untold number of lives, resulted in extreme levels of corruption, spying, and will also leave a legacy of immense debt #OTD https://t.co/kOtrTARYBM",0,0,0
2021-12-19 02:06:17+00:00,1.47239E+18,omohide_tsukue,Timeline: FIFA World Cup (1930 - 2026) https://t.co/HbZBWG1att via @YouTube,0,0,2
2021-12-19 02:01:34+00:00,1.47239E+18,MessiSimp,"In exactly one year, we will be celebrating Messi lifting the FIFA World Cup💯🔥",0,0,3
2021-12-19 02:00:21+00:00,1.47239E+18,zokahomes,The FIFA WORLD CUP 1994 Final 😍❤️ @FIFAWorldCup @FIFAcom @fifamedia @Azzurri_En @fifamedia @FIFAWorldCup https://t.co/IyPSq4rYpF,2,3,17
2021-12-19 01:44:53+00:00,1.47238E+18,TylerMedeiros,Brazil is the only country to play in every FIFA World Cup.,1,0,2
2021-12-19 01:37:26+00:00,1.47238E+18,atzpresentt,i see this song being played at the fifa world cup or something. it’s so GOOD and it’s a very energetic/upbeat song,0,0,0
2021-12-19 00:59:32+00:00,1.47237E+18,uniquepicks,Check out FIFA World Cup Qatar 2022 Cap Hat https://t.co/T5uUOOsKtO @eBay,0,0,0
2021-12-19 00:59:23+00:00,1.47237E+18,iusa_exhibimex,Check out FIFA World Cup Qatar 2022 Cap Hat https://t.co/QmGO7NTeNq @eBay,0,0,0
2021-12-19 00:59:15+00:00,1.47237E+18,moltankolbat,Check out FIFA World Cup Qatar 2022 Cap Hat https://t.co/0wAfNq6XdZ @eBay,0,0,0
2021-12-19 00:43:58+00:00,1.47237E+18,Nievessebastia1,"@AthleteAlly @AnneLiebs @NBCOUT Look this is what a real sportsperson will do, compete in their sex , it has happened yet: The first openly transgender woman and fa’afafine to compete in a Fifa World Cup qualifying match for men, https://t.co/NfIcLEqI32",0,2,6
2021-12-19 00:05:07+00:00,1.47236E+18,sherredenp,"...for the History fans...ON THIS DAY:
December 19th is the day in 1983 that the original FIFA World Cup trophy, the Jules Rimet Trophy, is stolen from the headquarters of the Brazilian Football Confederation in Rio de Janeiro.",0,0,0
2021-12-18 23:33:37+00:00,1.47235E+18,Abdulwahid_Raul,"Okocha became Africa's most expensive footballer in 1998.

In 1998, just after the FIFA World Cup in France, Austin ""Jay-Jay"" Okocha was transferred from Fenerbahce of Turkey to PSG of France in a then Africa world record fee of $18 million.",0,0,0
2021-12-18 23:28:07+00:00,1.47235E+18,ozzi_euro,"@tjegbeyemi @iam_GIIFT @BaronPadrino I just wanna know how many times he did it, and when last he did it and I'm wondering why he never does it in Argentina not even in the fifa world cup final when they needed it the most",1,0,0
2021-12-18 23:08:04+00:00,1.47234E+18,DPQuiz,"FACT: The first official tournament mascot used for the FIFA World Cup was a lion named 'World Cup Willie', for the England 1966 tournament.
#mascot #dpquiz",2,0,1
2021-12-18 22:26:00+00:00,1.47233E+18,Echinanews,The departure ceremony of Yutong electric vehicles to Qatar was held in Zhengzhou on Friday. A total of 741 electric vehicles will be transported by sea to Qatar for the Qatar FIFA World Cup 2022. https://t.co/d0wypfwBAi,2,12,36
2021-12-18 22:22:18+00:00,1.47233E+18,granty__no1,"@BillyBTM @jazzpaul1982 @BertDingle1 @SirJoseRichmond I won’t even get out of my initial group, more chance of Burkina Faso qualifying for the FIFA World Cup than me going deep.",1,0,1
2021-12-18 22:20:00+00:00,1.47233E+18,offtheball,"The best FIFA World Cup @MTLawrenson has been at? | 🤔 

🗣 'I was on a plane nearly every other day...'

🗣 'Bloody FIFA at every airport had four designated desks! It took me weeks to find out!

Football w/ @SkyIreland 

Full chat ➡️ https://t.co/imPSHKoMWU https://t.co/YlMc9Mvkry",0,0,1
2021-12-18 21:56:40+00:00,1.47232E+18,ahhatif,I might need a break or a trip to Qatar for fifa world cup idk,0,0,1
